"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.taskId","Input.goal","Input.simulation_description","Input.answer_idx","Input.screen_url_1","Input.screen_url_2","Input.screen_url_3","Input.screen_url_4","Answer.initial_state_select","Answer.taskId","Answer.test","Approve","Reject"
"3TKXBROM5VSVMZPO4Z79VWUUZACIJX","36Y7KK4GOFFDKKBXF2AIQG2JVC7USH","Select the most appropriate initial scene","Select which initial scene would  follow the given description","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 13:24:35 PST 2019","3","BatchId:3864074;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 15:24:35 PST 2019","","","3AAJC4I4FJAK49BSU50XJBS6C3SZJG","A9K0CV70JWG1W","Submitted","Mon Dec 09 13:24:41 PST 2019","Mon Dec 09 13:37:04 PST 2019","Mon Dec 09 16:37:04 PST 2019","","","","743","100% (53/53)","100% (17/17)","0% (0/0)","00000-038","Add one ball to make sure the green ball is touching the blue ball.","the green is the green is the green the green the green the green the green the green the green the green the green the green the green the green","3","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/038/no-solution-1.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/038/no-solution-3.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00000/038/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/038/no-solution-2.png","3","00000-038","2"
"3TKXBROM5VSVMZPO4Z79VWUUZACIJX","36Y7KK4GOFFDKKBXF2AIQG2JVC7USH","Select the most appropriate initial scene","Select which initial scene would  follow the given description","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 13:24:35 PST 2019","3","BatchId:3864074;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 15:24:35 PST 2019","","","3H7XDTSHKF96JCGMBCVNNU68397GW3","A3UUH3632AI3ZX","Submitted","Mon Dec 09 13:24:42 PST 2019","Mon Dec 09 13:26:08 PST 2019","Mon Dec 09 16:26:08 PST 2019","","","","86","100% (215/216)","0% (0/0)","0% (0/0)","00000-038","Add one ball to make sure the green ball is touching the blue ball.","the green is the green is the green the green the green the green the green the green the green the green the green the green the green the green","3","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/038/no-solution-1.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/038/no-solution-3.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00000/038/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/038/no-solution-2.png","1","00000-038","2"
"3TKXBROM5VSVMZPO4Z79VWUUZACIJX","36Y7KK4GOFFDKKBXF2AIQG2JVC7USH","Select the most appropriate initial scene","Select which initial scene would  follow the given description","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 13:24:35 PST 2019","3","BatchId:3864074;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 15:24:35 PST 2019","","","3LRKMWOKB8ZKYDDKNKU5KU6PAT92Z1","A1YSYI926BBOHW","Submitted","Mon Dec 09 13:26:16 PST 2019","Mon Dec 09 13:29:08 PST 2019","Mon Dec 09 16:29:08 PST 2019","","","","172","100% (392/392)","100% (193/193)","100% (114/114)","00000-038","Add one ball to make sure the green ball is touching the blue ball.","the green is the green is the green the green the green the green the green the green the green the green the green the green the green the green","3","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/038/no-solution-1.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/038/no-solution-3.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00000/038/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/038/no-solution-2.png","3","00000-038","2"
"3O2Y2UIUCSC6NSTGLC10TEHFY7KFK2","36Y7KK4GOFFDKKBXF2AIQG2JVC7USH","Select the most appropriate initial scene","Select which initial scene would  follow the given description","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 13:24:35 PST 2019","3","BatchId:3864074;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 15:24:35 PST 2019","","","30IQTZXKANOOX8AR7F264LXZ5UQX0C","A2P065E9CYMYJL","Submitted","Mon Dec 09 13:25:59 PST 2019","Mon Dec 09 13:28:24 PST 2019","Mon Dec 09 16:28:24 PST 2019","","","","145","100% (371/371)","100% (68/68)","100% (68/68)","00000-062","Add one ball to make sure the green ball is touching the blue ball.","the ball is the ball is the ball is the ball is the ball is the ball is the ball is the ball the ball is the ball the ball","3","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/062/no-solution-3.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/062/no-solution-2.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00000/062/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/062/no-solution-1.png","1","00000-062","2"
"3O2Y2UIUCSC6NSTGLC10TEHFY7KFK2","36Y7KK4GOFFDKKBXF2AIQG2JVC7USH","Select the most appropriate initial scene","Select which initial scene would  follow the given description","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 13:24:35 PST 2019","3","BatchId:3864074;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 15:24:35 PST 2019","","","3M0NZ3JDP4GCXAW753W3I191U3U5ZZ","AQORJW4W8U9YU","Submitted","Mon Dec 09 13:48:24 PST 2019","Mon Dec 09 14:07:19 PST 2019","Mon Dec 09 17:07:19 PST 2019","","","","1135","100% (387/387)","100% (222/222)","100% (219/219)","00000-062","Add one ball to make sure the green ball is touching the blue ball.","the ball is the ball is the ball is the ball is the ball is the ball is the ball is the ball the ball is the ball the ball","3","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/062/no-solution-3.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/062/no-solution-2.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00000/062/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/062/no-solution-1.png","2","00000-062","2"
"3O2Y2UIUCSC6NSTGLC10TEHFY7KFK2","36Y7KK4GOFFDKKBXF2AIQG2JVC7USH","Select the most appropriate initial scene","Select which initial scene would  follow the given description","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 13:24:35 PST 2019","3","BatchId:3864074;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 15:24:35 PST 2019","","","3R2PKQ87NZQOARS3XYP3Z8HXKKMMIB","AHT8HA3JRWVGV","Submitted","Mon Dec 09 13:53:02 PST 2019","Mon Dec 09 13:59:18 PST 2019","Mon Dec 09 16:59:18 PST 2019","","","","376","100% (348/348)","100% (29/29)","100% (25/25)","00000-062","Add one ball to make sure the green ball is touching the blue ball.","the ball is the ball is the ball is the ball is the ball is the ball is the ball is the ball the ball is the ball the ball","3","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/062/no-solution-3.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/062/no-solution-2.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00000/062/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/062/no-solution-1.png","1","00000-062","2"
"3AXFSPQOYSGBC8NY3R1OSZH2JIKFJ3","36Y7KK4GOFFDKKBXF2AIQG2JVC7USH","Select the most appropriate initial scene","Select which initial scene would  follow the given description","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 13:24:35 PST 2019","3","BatchId:3864074;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 15:24:35 PST 2019","","","34T446B1C3W0UAZWGJ6JQ8CP4C10CC","AQORJW4W8U9YU","Submitted","Mon Dec 09 13:24:44 PST 2019","Mon Dec 09 13:30:28 PST 2019","Mon Dec 09 16:30:28 PST 2019","","","","344","100% (387/387)","100% (222/222)","100% (219/219)","00000-033","Add one ball to make sure the green ball is touching the blue ball.","the green ball at the green ball. the green ball at the green ball. the green ball at the green ball. the green ball at the green","2","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/033/no-solution-1.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00000/033/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/033/no-solution-3.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/033/no-solution-2.png","1","00000-033","2"
"3AXFSPQOYSGBC8NY3R1OSZH2JIKFJ3","36Y7KK4GOFFDKKBXF2AIQG2JVC7USH","Select the most appropriate initial scene","Select which initial scene would  follow the given description","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 13:24:35 PST 2019","3","BatchId:3864074;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 15:24:35 PST 2019","","","3M1CVSFP63N0PO7XD347ZJDJHEGQA2","A9HQ3E0F2AGVO","Submitted","Mon Dec 09 13:26:16 PST 2019","Mon Dec 09 13:29:09 PST 2019","Mon Dec 09 16:29:09 PST 2019","","","","173","100% (1076/1076)","100% (319/319)","100% (214/214)","00000-033","Add one ball to make sure the green ball is touching the blue ball.","the green ball at the green ball. the green ball at the green ball. the green ball at the green ball. the green ball at the green","2","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/033/no-solution-1.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00000/033/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/033/no-solution-3.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/033/no-solution-2.png","2","00000-033","2"
"3AXFSPQOYSGBC8NY3R1OSZH2JIKFJ3","36Y7KK4GOFFDKKBXF2AIQG2JVC7USH","Select the most appropriate initial scene","Select which initial scene would  follow the given description","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 13:24:35 PST 2019","3","BatchId:3864074;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 15:24:35 PST 2019","","","3XLBSAQ9Z7URKEAQTWB0GLNXL8SZ79","A34930YXVQ8SUT","Submitted","Mon Dec 09 13:24:40 PST 2019","Mon Dec 09 13:37:23 PST 2019","Mon Dec 09 16:37:23 PST 2019","","","","763","100% (21/21)","0% (0/0)","0% (0/0)","00000-033","Add one ball to make sure the green ball is touching the blue ball.","the green ball at the green ball. the green ball at the green ball. the green ball at the green ball. the green ball at the green","2","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/033/no-solution-1.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00000/033/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/033/no-solution-3.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/033/no-solution-2.png","1","00000-033","2"
"3X0EMNLXER7WUGCMYJBC7H60GBEPV1","36Y7KK4GOFFDKKBXF2AIQG2JVC7USH","Select the most appropriate initial scene","Select which initial scene would  follow the given description","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 13:24:35 PST 2019","3","BatchId:3864074;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 15:24:35 PST 2019","","","304SM51WA6MHLER2BLT8PUCQHKJSBL","A1MJVTR0PCKBWW","Submitted","Mon Dec 09 13:50:49 PST 2019","Mon Dec 09 13:55:28 PST 2019","Mon Dec 09 16:55:28 PST 2019","","","","279","100% (1190/1190)","100% (304/304)","100% (188/188)","00000-097","Add one ball to make sure the green ball is touching the blue ball.","the ball at the ball. the blue ball at the green ball. the green ball at the green ball. the green ball at the green ball.","1","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00000/097/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/097/no-solution-2.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/097/no-solution-3.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/097/no-solution-1.png","1","00000-097","2"
